cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_test,n_levels_admissible,partition_sd_ratio,min_level_lp_sd,max_level_lp_sd,min_level_lp_mean,max_level_lp_mean,level_lp_mean_spread,implied_auroc_min_gaussian,implied_auroc_max_gaussian,implied_casemix_gap_gaussian,implied_auroc_min_empirical,implied_auroc_max_empirical,implied_casemix_gap_empirical,observed_auc_gap
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,hgb_deep,False,45,hgb_deep|s45,1950,2,1.0492311490953616,3.3401812790433696,3.5046222415974895,-6.971544794482926,-5.135434146328452,1.8361106481544747,0.9546553699006962,0.9637583355496544,0.009102965648958183,0.9292399646604326,0.9552542658904797,0.02601430123004711,0.004742246286490004
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,hgb_deep,False,45,hgb_deep|s45,1950,3,1.0879383913031977,3.3184953301855966,3.610318471069292,-7.2346718337254385,-5.739051753054623,1.4956200806708155,0.9586566321212789,0.9650973517282384,0.006440719606959466,0.9393907964496209,0.9658526843597622,0.02646188791014137,0.13891979232888318
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,hgb_deep,False,45,hgb_deep|s45,1950,5,1.0831337821692368,3.445178931402362,3.73158968621961,-6.455975170480955,-5.535041717062483,0.9209334534184723,0.9573304772954573,0.9632262345243412,0.005895757228883913,0.9238123829865859,0.9556072351664018,0.031794852179815924,0.06555676755514339
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,hgb_deep,False,46,hgb_deep|s46,1950,5,1.32033648514721,2.0493208382954498,2.705793072573948,-10.563830671865887,-2.770330213673599,7.7935004581922875,0.8801593390574358,0.9490120878914704,0.06885274883403458,0.8732618932815233,0.9894543860478225,0.11619249276629928,0.2057140490483852
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,hgb_deep,False,46,hgb_deep|s46,1950,2,1.118924762124993,3.634636362533521,4.06688462735867,-7.133574001310995,-5.916521841178697,1.2170521601322983,0.9664109914814991,0.9682996025851793,0.0018886111036802156,0.938690881130104,0.9517929338032032,0.013102052673099163,0.02445641642627716
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,hgb_deep,False,46,hgb_deep|s46,1950,4,1.1513958369589707,3.5395390837270972,4.0754105657569495,-8.590629278814975,-6.168939762473199,2.4216895163417753,0.964909876058451,0.9765924276490883,0.011682551590637247,0.941762259468043,0.9794690586014394,0.03770679913339636,0.14137700534759357
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,hgb_deep,False,46,hgb_deep|s46,1950,5,1.0368925852473543,3.8198350641082475,3.960758654841694,-7.003104539188011,-5.975876247566548,1.027228291621463,0.9649251782189445,0.9694195872053798,0.004494408986435272,0.9406461357489093,0.9566073518886911,0.015961216139781742,0.07911058979451557
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,hgb_deep,False,46,hgb_deep|s46,1950,2,1.2545170760959352,3.08442753140815,3.869467008131956,-8.961654829825914,-6.422532823965505,2.539122005860409,0.9668752926955515,0.9712276527128484,0.004352360017296886,0.9464110273078485,0.976682842652476,0.030271815344627417,0.008287605406746001
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,hgb_deep,False,46,hgb_deep|s46,1950,2,1.32033648514721,2.0493208382954498,2.705793072573948,-5.440014471867399,-2.770330213673599,2.6696842581938,0.8801593390574358,0.9383337869284638,0.05817444787102799,0.8732618932815233,0.9425554434952839,0.0692935502137606,0.08289169391400575
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,hgb_deep,False,46,hgb_deep|s46,1950,2,1.118924762124993,3.634636362533521,4.06688462735867,-7.133574001310995,-5.916521841178697,1.2170521601322983,0.9664109914814991,0.9682996025851793,0.0018886111036802156,0.938690881130104,0.9517929338032032,0.013102052673099163,0.02445641642627716
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,hgb_deep,False,46,hgb_deep|s46,1950,2,1.0691879830552986,3.8116875894088387,4.0754105657569495,-6.653961585404246,-6.168939762473199,0.48502182293104656,0.964909876058451,0.9699715400888214,0.005061664030370339,0.941762259468043,0.9562524632276495,0.014490203759606413,0.01306861052496966
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,hgb_deep,False,46,hgb_deep|s46,1950,5,1.0368925852473543,3.8198350641082475,3.960758654841694,-7.003104539188011,-5.975876247566548,1.027228291621463,0.9649251782189445,0.9694195872053798,0.004494408986435272,0.9406461357489093,0.9566073518886911,0.015961216139781742,0.07911058979451557
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,hgb_deep,False,47,hgb_deep|s47,1950,4,1.359557135760955,1.9719945152889808,2.6810392149426,-9.797305128525831,-2.6168518944875503,7.180453234038281,0.8729675777526162,0.9441239438538576,0.07115636610124132,0.8659516872620672,0.9925563552423113,0.12660466798024417,0.3031471715386227
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,hgb_deep,False,47,hgb_deep|s47,1950,2,1.0770673956500378,3.5874668344759946,3.863943560389945,-6.798349887190836,-5.872358638721114,0.9259912484697219,0.9639486049583168,0.9658674739057505,0.0019188689474336496,0.9409710674654133,0.9494285719591957,0.008457504493782464,0.014947331070079839
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,hgb_deep,False,47,hgb_deep|s47,1950,4,1.1414085367329878,3.2848093483073337,3.7493094316983133,-8.14260486886633,-5.901543619023735,2.2410612498425957,0.9622641421507734,0.9714303652396691,0.009166223088895697,0.9371450290251655,0.9786050054644921,0.04145997643932664,0.04836774977224412
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,hgb_deep,False,47,hgb_deep|s47,1950,5,1.1338459910761616,3.5654067337651574,4.042622131635575,-6.846320308591555,-5.883772452416217,0.9625478561753384,0.9622243455168564,0.9662310154965291,0.0040066699796726946,0.93720161910736,0.952721140316811,0.015519521209450993,0.12342255445703709
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,hgb_deep,False,47,hgb_deep|s47,1950,2,1.359557135760955,1.9719945152889808,2.6810392149426,-5.636909649826799,-2.6168518944875503,3.0200577553392485,0.8729675777526162,0.9392133913382971,0.06624581358568082,0.8659516872620672,0.9443279723087816,0.07837628504671446,0.06928676114114174
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,hgb_deep,False,47,hgb_deep|s47,1950,2,1.0770673956500378,3.5874668344759946,3.863943560389945,-6.798349887190836,-5.872358638721114,0.9259912484697219,0.9639486049583168,0.9658674739057505,0.0019188689474336496,0.9409710674654133,0.9494285719591957,0.008457504493782464,0.014947331070079839
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,hgb_deep,False,47,hgb_deep|s47,1950,3,1.1414085367329878,3.2848093483073337,3.7493094316983133,-7.888700515889192,-5.901543619023735,1.9871568968654572,0.9622641421507734,0.9685466692026512,0.006282527051877818,0.9371450290251655,0.9743187223426648,0.03717369331749931,0.04134598399304268
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,hgb_deep,False,47,hgb_deep|s47,1950,5,1.1338459910761616,3.5654067337651574,4.042622131635575,-6.846320308591555,-5.883772452416217,0.9625478561753384,0.9622243455168564,0.9662310154965291,0.0040066699796726946,0.93720161910736,0.952721140316811,0.015519521209450993,0.12342255445703709
nhanes2123,NHANES 21-23,True,m30,age_group,nhanes2123|age_group,published,False,,published,820,4,1.60152271596277,1.8562453058666586,2.972819023744714,-5.638398544222474,-2.585068789586933,3.053329754635541,0.8918340649028399,0.925752768880705,0.03391870397786512,0.9495134167999861,0.9699275201139828,0.020414103313996623,0.07484407484407474
nhanes2123,NHANES 21-23,True,m30,sex,nhanes2123|sex,published,False,,published,820,2,1.089801412991661,2.736013497547178,2.9817113755911704,-3.9226737336057145,-3.5344497271003763,0.38822400650533817,0.9263437784398927,0.9317150184507268,0.005371240010834111,0.9655042574717152,0.9663446524183839,0.0008403949466686544,0.020325548619559597
nhanes2123,NHANES 21-23,True,m30,race,nhanes2123|race,published,False,,published,820,5,1.316005146392062,2.5781873681826526,3.3929078448913765,-4.038644461001453,-2.6786377158183066,1.3600067451831461,0.9203340020593287,0.9422161511621778,0.021882149102849136,0.9574134525575144,0.9777144078692297,0.020300955311715274,0.0464975845410629
nhanes2123,NHANES 21-23,True,m30,insured,nhanes2123|insured,published,False,,published,820,2,1.139703464064713,2.5338250823694355,2.8878092237105024,-4.135857016238927,-3.70050817805298,0.43534883818594716,0.920245776615364,0.9298707316665076,0.00962495505114358,0.9612323057963269,0.9665704435724897,0.005338137776162766,0.032843606941339476
nhanes2123,NHANES 21-23,True,ev10,age_group,nhanes2123|age_group,published,False,,published,820,3,1.3222429858578326,2.2483152155396278,2.972819023744714,-4.774473906551918,-2.585068789586933,2.1894051169649855,0.9125631369842326,0.925752768880705,0.013189631896472376,0.9495134167999861,0.9643984178809468,0.014885001080960691,0.04017254199735931
nhanes2123,NHANES 21-23,True,ev10,sex,nhanes2123|sex,published,False,,published,820,2,1.089801412991661,2.736013497547178,2.9817113755911704,-3.9226737336057145,-3.5344497271003763,0.38822400650533817,0.9263437784398927,0.9317150184507268,0.005371240010834111,0.9655042574717152,0.9663446524183839,0.0008403949466686544,0.020325548619559597
nhanes2123,NHANES 21-23,True,ev10,race,nhanes2123|race,published,False,,published,820,4,1.2923497776068837,2.5781873681826526,3.331919871899728,-4.038644461001453,-2.6786377158183066,1.3600067451831461,0.9203340020593287,0.9417979018625606,0.021463899803231934,0.9574134525575144,0.9777144078692297,0.020300955311715274,0.0464975845410629
nhanes2123,NHANES 21-23,True,m30,age_group,nhanes2123|age_group,xgb_published,True,42,xgb_published|s42,820,4,1.7322298423467657,1.8130923576157416,3.140692688792842,-5.895771554135524,-2.5254929928942205,3.3702785612413035,0.8893433017069892,0.9307402587988782,0.041396957091889064,0.9487643274785698,0.9728112677897878,0.024046940311218012,0.09819863680623175
nhanes2123,NHANES 21-23,True,m30,sex,nhanes2123|sex,xgb_published,True,42,xgb_published|s42,820,2,1.1382449821241774,2.7501438505456646,3.130337438003266,-3.8857370055509475,-3.4043922884679643,0.4813447170829832,0.9265536295530205,0.9353461291569053,0.00879249960388484,0.9583868079974658,0.9700610902664334,0.011674282268967606,0.034938259365740465
nhanes2123,NHANES 21-23,True,m30,race,nhanes2123|race,xgb_published,True,42,xgb_published|s42,820,5,1.2461653700061244,2.7657626300117655,3.4465976111777232,-3.8657323889886386,-2.816113386270701,1.0496190027179377,0.9269528740229925,0.9434591715068138,0.016506297483821264,0.9608051162073215,0.9764579806867028,0.0156528644793813,0.11228330397700925
nhanes2123,NHANES 21-23,True,m30,insured,nhanes2123|insured,xgb_published,True,42,xgb_published|s42,820,2,1.1868925829253782,2.49252041781616,2.9583539966960655,-4.74847198581111,-3.5781337831127953,1.1703382026983151,0.9241787808980929,0.9312784502604259,0.007099669362332972,0.9643984246584679,0.9714121920947901,0.007013767436322205,0.05060520402986157
nhanes2123,NHANES 21-23,True,ev10,age_group,nhanes2123|age_group,xgb_published,True,42,xgb_published|s42,820,3,1.4119683725784975,2.224336429758264,3.140692688792842,-4.770315668212591,-2.5254929928942205,2.2448226753183707,0.9111728324897758,0.9307402587988782,0.019567426309102465,0.9487643274785698,0.9638446077096112,0.015080280231041465,0.08199031493868458
nhanes2123,NHANES 21-23,True,ev10,sex,nhanes2123|sex,xgb_published,True,42,xgb_published|s42,820,2,1.1382449821241774,2.7501438505456646,3.130337438003266,-3.8857370055509475,-3.4043922884679643,0.4813447170829832,0.9265536295530205,0.9353461291569053,0.00879249960388484,0.9583868079974658,0.9700610902664334,0.011674282268967606,0.034938259365740465
nhanes2123,NHANES 21-23,True,ev10,race,nhanes2123|race,xgb_published,True,42,xgb_published|s42,820,4,1.2461653700061244,2.7657626300117655,3.4465976111777232,-3.8657323889886386,-2.816113386270701,1.0496190027179377,0.9269528740229925,0.9434591715068138,0.016506297483821264,0.9614708194866379,0.9764579806867028,0.014987161200064825,0.1096813231141589
nhanes2123,NHANES 21-23,True,m30,age_group,nhanes2123|age_group,xgb_published,True,43,xgb_published|s43,820,4,1.398895613758276,1.959586983291794,2.7412576357047027,-5.6628573521339876,-2.649205369238729,3.0136519828952584,0.9011163542217666,0.9179475868054662,0.016831232583699562,0.9338674804592966,0.9768978087622746,0.04303032830297804,0.04832419404778365
nhanes2123,NHANES 21-23,True,m30,sex,nhanes2123|sex,xgb_published,True,43,xgb_published|s43,820,2,1.0949542546079236,2.6229780612191074,2.872040987875104,-3.7604439607079554,-3.6753770639325483,0.08506689677540713,0.9206277090394193,0.9291570446816235,0.008529335642204261,0.9546101388618322,0.9668018364092963,0.012191697547464075,0.02572252770425698
nhanes2123,NHANES 21-23,True,m30,race,nhanes2123|race,xgb_published,True,43,xgb_published|s43,820,5,1.2617233203664595,2.5961587249282103,3.2756340066147756,-4.01132275731018,-3.1504865991515816,0.8608361581585982,0.9195540171903354,0.9418536025685702,0.022299585378234843,0.9546069122056479,0.978492985896158,0.0238860736905101,0.07817460317460301
nhanes2123,NHANES 21-23,True,m30,insured,nhanes2123|insured,xgb_published,True,43,xgb_published|s43,820,2,1.0200731527072169,2.7234392873804056,2.778107300084826,-4.289147787990948,-3.674451917915355,0.6146958700755927,0.923852386176418,0.9308599277887749,0.007007541612356949,0.959884991026831,0.9662148820377185,0.006329891010887545,0.04691609095823046
nhanes2123,NHANES 21-23,True,ev10,age_group,nhanes2123|age_group,xgb_published,True,43,xgb_published|s43,820,3,1.2490406986720242,2.1946904040990804,2.7412576357047027,-4.8882989035934115,-2.649205369238729,2.2390935343546823,0.904226257550673,0.9179475868054662,0.013721329254793191,0.9338674804592966,0.9661502678455371,0.032282787386240575,0.03395866978685347
nhanes2123,NHANES 21-23,True,ev10,sex,nhanes2123|sex,xgb_published,True,43,xgb_published|s43,820,2,1.0949542546079236,2.6229780612191074,2.872040987875104,-3.7604439607079554,-3.6753770639325483,0.08506689677540713,0.9206277090394193,0.9291570446816235,0.008529335642204261,0.9546101388618322,0.9668018364092963,0.012191697547464075,0.02572252770425698
nhanes2123,NHANES 21-23,True,ev10,race,nhanes2123|race,xgb_published,True,43,xgb_published|s43,820,4,1.2617233203664595,2.5961587249282103,3.2756340066147756,-4.01132275731018,-3.1504865991515816,0.8608361581585982,0.9195540171903354,0.9418536025685702,0.022299585378234843,0.9546069122056479,0.978492985896158,0.0238860736905101,0.036255411255411096
nhanes2123,NHANES 21-23,True,m30,age_group,nhanes2123|age_group,xgb_published,True,44,xgb_published|s44,820,4,1.9848069470529943,1.4550982475025558,2.88808911028771,-5.773590314959663,-2.5738011887287313,3.199789126230932,0.843635197611953,0.9234285158222928,0.07979331821033975,0.9451151420116959,0.9613214996563095,0.016206357644613645,0.044636316064887493
nhanes2123,NHANES 21-23,True,m30,sex,nhanes2123|sex,xgb_published,True,44,xgb_published|s44,820,2,1.0280267426966292,2.7529177406512972,2.830073057833517,-3.680606453368353,-3.5113008956653795,0.16930555770297362,0.9250021264965667,0.9264837991408472,0.0014816726442805628,0.9622823334658661,0.9632502818841971,0.0009679484183310327,0.0016838606390843225
nhanes2123,NHANES 21-23,True,m30,race,nhanes2123|race,xgb_published,True,44,xgb_published|s44,820,5,1.2888120457504124,2.585279982700899,3.3319399833423367,-3.974143007712007,-2.489603149669551,1.4845398580424556,0.9173299781442927,0.9413246950508587,0.02399471690656596,0.9508602776827728,0.9799874500838379,0.029127172401065105,0.0630577061217974
nhanes2123,NHANES 21-23,True,m30,insured,nhanes2123|insured,xgb_published,True,44,xgb_published|s44,820,2,1.0935307708442452,2.56402133800601,2.8038362302108055,-3.9053888942680106,-3.5804957182357993,0.32489317603221135,0.9194473353808138,0.9260721575757476,0.006624822194933766,0.9608928998298729,0.9628782547175654,0.00198535488769247,0.006753810203510624
nhanes2123,NHANES 21-23,True,ev10,age_group,nhanes2123|age_group,xgb_published,True,44,xgb_published|s44,820,2,1.0781607276414564,2.678718521500578,2.88808911028771,-2.7589453125524175,-2.5738011887287313,0.18514412382368617,0.9138661012337228,0.9234285158222928,0.00956241458856999,0.9451151420116959,0.9613214996563095,0.016206357644613645,0.02064058956916104
nhanes2123,NHANES 21-23,True,ev10,sex,nhanes2123|sex,xgb_published,True,44,xgb_published|s44,820,2,1.0280267426966292,2.7529177406512972,2.830073057833517,-3.680606453368353,-3.5113008956653795,0.16930555770297362,0.9250021264965667,0.9264837991408472,0.0014816726442805628,0.9622823334658661,0.9632502818841971,0.0009679484183310327,0.0016838606390843225
nhanes2123,NHANES 21-23,True,ev10,race,nhanes2123|race,xgb_published,True,44,xgb_published|s44,820,4,1.2888120457504124,2.585279982700899,3.3319399833423367,-3.974143007712007,-2.739855770156602,1.2342872375554048,0.9173299781442927,0.9413246950508587,0.02399471690656596,0.9508602776827728,0.9799874500838379,0.029127172401065105,0.0630577061217974
nhanes2123,NHANES 21-23,True,m30,age_group,nhanes2123|age_group,xgb_published,True,45,xgb_published|s45,820,4,2.12199436207313,1.4883353815757336,3.1582392885776676,-6.039545174424657,-2.653383119750393,3.3861620546742643,0.8495336138811134,0.9327309207100065,0.08319730682889315,0.9506441312013655,0.9716514951482336,0.021007363946868085,0.0912082031701954
nhanes2123,NHANES 21-23,True,m30,sex,nhanes2123|sex,xgb_published,True,45,xgb_published|s45,820,2,1.1252470163751356,2.7797281424617033,3.1278807986390293,-4.003190706900856,-3.6239200986353564,0.37927060826549974,0.928560244895799,0.9366630290065248,0.008102784110725736,0.9657573884902984,0.9740640683262833,0.008306679835984987,0.008807019890237688
nhanes2123,NHANES 21-23,True,m30,race,nhanes2123|race,xgb_published,True,45,xgb_published|s45,820,5,1.343633237269812,2.666694002616205,3.583058695543204,-4.145538490307082,-2.826706574705734,1.3188319156013484,0.9256596884164194,0.9454711815719676,0.0198114931555482,0.963397339463762,0.9807963468004295,0.017399007336667438,0.08229308005427416
