cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_train,n_test,train_prevalence,test_prevalence,n_levels_admissible,partition_sd_ratio,partition_iqr_ratio,partition_min_lp_sd,partition_max_lp_sd,partition_observed_auc_gap,partition_level_prevalence_ratio,overall_auc,frac_lp_clipped,fit_runtime_s
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,random_forest,False,46.0,random_forest|s46,21691,5423,0.1117975197086349,0.1117462659044809,4,1.5418899318110844,1.8588330568431264,1.047807238707397,1.6156034318417087,0.1504971299135141,9.656841993861784,0.8367862787939578,0.0,0.8071536000352353
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,random_forest,False,46.0,random_forest|s46,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0578246680677093,1.0829851821452186,1.8674776189777256,1.975463892418989,0.019662243698826,1.040274861614812,0.8367862787939578,0.0,0.8071536000352353
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,random_forest,False,46.0,random_forest|s46,21691,5423,0.1117975197086349,0.1117462659044809,7,1.1526348091918457,1.3541433744286366,1.7589690135759384,2.0274489133374702,0.1254083484573501,3.097435897435897,0.8367862787939578,0.0,0.8071536000352353
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,random_forest,False,46.0,random_forest|s46,21691,5423,0.1117975197086349,0.1117462659044809,2,1.019439614196915,1.0476577046164002,1.8809055070882827,1.9174695844869325,0.0094219425959384,1.5984942845880965,0.8367862787939578,0.0,0.8071536000352353
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,random_forest,False,46.0,random_forest|s46,21691,5423,0.1117975197086349,0.1117462659044809,4,1.5418899318110844,1.8588330568431264,1.047807238707397,1.6156034318417087,0.1504971299135141,9.656841993861784,0.8367862787939578,0.0,0.8071536000352353
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,random_forest,False,46.0,random_forest|s46,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0578246680677093,1.0829851821452186,1.8674776189777256,1.975463892418989,0.019662243698826,1.040274861614812,0.8367862787939578,0.0,0.8071536000352353
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,random_forest,False,46.0,random_forest|s46,21691,5423,0.1117975197086349,0.1117462659044809,5,1.1526348091918457,1.2549992372361387,1.7589690135759384,2.0274489133374702,0.1128793725880741,3.097435897435897,0.8367862787939578,0.0,0.8071536000352353
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,random_forest,False,46.0,random_forest|s46,21691,5423,0.1117975197086349,0.1117462659044809,2,1.019439614196915,1.0476577046164002,1.8809055070882827,1.9174695844869325,0.0094219425959384,1.5984942845880965,0.8367862787939578,0.0,0.8071536000352353
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,random_forest,False,47.0,random_forest|s47,21691,5423,0.1117975197086349,0.1117462659044809,4,1.550836753958631,1.7400114327116998,1.0735881511640557,1.664959963439712,0.0931385514808549,7.9764152922909055,0.8190645616357358,0.0,0.745888700010255
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,random_forest,False,47.0,random_forest|s47,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0826516852159105,1.0837348362677248,1.895457864144957,2.0521206508722885,0.0425008754604097,1.12030289801538,0.8190645616357358,0.0,0.745888700010255
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,random_forest,False,47.0,random_forest|s47,21691,5423,0.1117975197086349,0.1117462659044809,7,1.4753259021787837,1.495055773906099,1.4658213756732696,2.162564243498112,0.2927488363766557,1.6363636363636365,0.8190645616357358,0.0,0.745888700010255
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,random_forest,False,47.0,random_forest|s47,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0898580922172754,1.0712794947406012,1.8156058097805543,1.978752684066036,0.0327343835033363,1.576733237147847,0.8190645616357358,0.0,0.745888700010255
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,random_forest,False,47.0,random_forest|s47,21691,5423,0.1117975197086349,0.1117462659044809,4,1.550836753958631,1.7400114327116998,1.0735881511640557,1.664959963439712,0.0931385514808549,7.9764152922909055,0.8190645616357358,0.0,0.745888700010255
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,random_forest,False,47.0,random_forest|s47,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0826516852159105,1.0837348362677248,1.895457864144957,2.0521206508722885,0.0425008754604097,1.12030289801538,0.8190645616357358,0.0,0.745888700010255
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,random_forest,False,47.0,random_forest|s47,21691,5423,0.1117975197086349,0.1117462659044809,4,1.131750955492159,1.3132410183345715,1.9108128276840624,2.162564243498112,0.117332823817786,1.6363636363636365,0.8190645616357358,0.0,0.745888700010255
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,random_forest,False,47.0,random_forest|s47,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0898580922172754,1.0712794947406012,1.8156058097805543,1.978752684066036,0.0327343835033363,1.576733237147847,0.8190645616357358,0.0,0.745888700010255
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,hgb_deep,False,42.0,hgb_deep|s42,21691,5423,0.1117975197086349,0.1117462659044809,4,1.508065629401519,1.8929858310291712,1.7058264338254472,2.572498214576721,0.1504523840525055,11.292189036381512,0.8274628635792789,0.0,1.0166324999881908
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,hgb_deep,False,42.0,hgb_deep|s42,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0191329459615743,1.0382899721584622,2.9197434572489267,2.9756067510381308,0.0085132793917951,1.2233429278092192,0.8274628635792789,0.0,1.0166324999881908
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,hgb_deep,False,42.0,hgb_deep|s42,21691,5423,0.1117975197086349,0.1117462659044809,7,1.370234432863774,2.0073726053880177,2.25735156751168,3.0931008448835176,0.1359970674486804,4.4,0.8274628635792789,0.0,1.0166324999881908
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,hgb_deep,False,42.0,hgb_deep|s42,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0490944595447798,1.2127957713129138,2.911942464378056,3.0549027058921903,0.0029533181138485,1.275429587201264,0.8274628635792789,0.0,1.0166324999881908
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,hgb_deep,False,42.0,hgb_deep|s42,21691,5423,0.1117975197086349,0.1117462659044809,4,1.508065629401519,1.8929858310291712,1.7058264338254472,2.572498214576721,0.1504523840525055,11.292189036381512,0.8274628635792789,0.0,1.0166324999881908
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,hgb_deep,False,42.0,hgb_deep|s42,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0191329459615743,1.0382899721584622,2.9197434572489267,2.9756067510381308,0.0085132793917951,1.2233429278092192,0.8274628635792789,0.0,1.0166324999881908
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,hgb_deep,False,42.0,hgb_deep|s42,21691,5423,0.1117975197086349,0.1117462659044809,4,1.096580459383026,1.3022483562341969,2.820678426664472,3.0931008448835176,0.0623587745707503,1.6857435156767164,0.8274628635792789,0.0,1.0166324999881908
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,hgb_deep,False,42.0,hgb_deep|s42,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0490944595447798,1.2127957713129138,2.911942464378056,3.0549027058921903,0.0029533181138485,1.275429587201264,0.8274628635792789,0.0,1.0166324999881908
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,hgb_deep,False,43.0,hgb_deep|s43,21691,5423,0.1117975197086349,0.1117462659044809,4,1.4789048512399232,1.5305375840550772,1.5367021913204046,2.272636325654767,0.1032108828286773,10.055370985603544,0.8235991753628342,0.0,1.0565365999937055
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,hgb_deep,False,43.0,hgb_deep|s43,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0735147937728218,1.0241879297639918,2.5798178600966333,2.76947263805308,0.0124098790916362,1.1303152211998908,0.8235991753628342,0.0,1.0565365999937055
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,hgb_deep,False,43.0,hgb_deep|s43,21691,5423,0.1117975197086349,0.1117462659044809,7,1.1365688683694457,1.854640066013948,2.5677666505889403,2.918443636296674,0.0953689167974883,4.184210526315789,0.8235991753628342,0.0,1.0565365999937055
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,hgb_deep,False,43.0,hgb_deep|s43,21691,5423,0.1117975197086349,0.1117462659044809,2,1.2876148534679572,1.332302532658243,2.554704838021483,3.289475895662913,0.0327705481439574,2.3477548036758566,0.8235991753628342,0.0,1.0565365999937055
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,hgb_deep,False,43.0,hgb_deep|s43,21691,5423,0.1117975197086349,0.1117462659044809,4,1.4789048512399232,1.5305375840550772,1.5367021913204046,2.272636325654767,0.1032108828286773,10.055370985603544,0.8235991753628342,0.0,1.0565365999937055
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,hgb_deep,False,43.0,hgb_deep|s43,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0735147937728218,1.0241879297639918,2.5798178600966333,2.76947263805308,0.0124098790916362,1.1303152211998908,0.8235991753628342,0.0,1.0565365999937055
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,hgb_deep,False,43.0,hgb_deep|s43,21691,5423,0.1117975197086349,0.1117462659044809,5,1.111849710593338,1.854640066013948,2.5677666505889403,2.854970607328538,0.0670498084291189,3.4858299595141697,0.8235991753628342,0.0,1.0565365999937055
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,hgb_deep,False,43.0,hgb_deep|s43,21691,5423,0.1117975197086349,0.1117462659044809,2,1.2876148534679572,1.332302532658243,2.554704838021483,3.289475895662913,0.0327705481439574,2.3477548036758566,0.8235991753628342,0.0,1.0565365999937055
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,hgb_deep,False,44.0,hgb_deep|s44,21691,5423,0.1117975197086349,0.1117462659044809,4,1.647578430338546,1.7413298009846856,1.5117476178355045,2.490722767261457,0.1628587146514203,14.563097866077998,0.8275865317484624,0.0,1.2708212000434287
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,hgb_deep,False,44.0,hgb_deep|s44,21691,5423,0.1117975197086349,0.1117462659044809,2,1.1260838563950883,1.1392805019739345,2.7507601307803724,3.097586576087019,0.0290054958216539,1.1521549973136245,0.8275865317484624,0.0,1.2708212000434287
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,hgb_deep,False,44.0,hgb_deep|s44,21691,5423,0.1117975197086349,0.1117462659044809,7,1.3107859132648096,1.5263743498029907,2.3960851394404226,3.140754647761653,0.1432727706424665,4.723809523809524,0.8275865317484624,0.0,1.2708212000434287
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,hgb_deep,False,44.0,hgb_deep|s44,21691,5423,0.1117975197086349,0.1117462659044809,2,1.228309485349892,1.4539579226607084,2.7973458403127736,3.436006429460244,0.019836511034447,3.2724080267558526,0.8275865317484624,0.0,1.2708212000434287
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,hgb_deep,False,44.0,hgb_deep|s44,21691,5423,0.1117975197086349,0.1117462659044809,4,1.647578430338546,1.7413298009846856,1.5117476178355045,2.490722767261457,0.1628587146514203,14.563097866077998,0.8275865317484624,0.0,1.2708212000434287
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,hgb_deep,False,44.0,hgb_deep|s44,21691,5423,0.1117975197086349,0.1117462659044809,2,1.1260838563950883,1.1392805019739345,2.7507601307803724,3.097586576087019,0.0290054958216539,1.1521549973136245,0.8275865317484624,0.0,1.2708212000434287
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,hgb_deep,False,44.0,hgb_deep|s44,21691,5423,0.1117975197086349,0.1117462659044809,4,1.113968574628006,1.3030440298404222,2.8194284105460183,3.140754647761653,0.0620395343244846,1.4069168198785449,0.8275865317484624,0.0,1.2708212000434287
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,hgb_deep,False,44.0,hgb_deep|s44,21691,5423,0.1117975197086349,0.1117462659044809,2,1.228309485349892,1.4539579226607084,2.7973458403127736,3.436006429460244,0.019836511034447,3.2724080267558526,0.8275865317484624,0.0,1.2708212000434287
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,hgb_deep,False,45.0,hgb_deep|s45,21691,5423,0.1117975197086349,0.1117462659044809,4,1.568474006839465,1.7235278252126955,1.5811497614535048,2.4799923017602428,0.1090941073784023,17.164674921264936,0.8173919582118061,0.0,1.0249072999577038
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,hgb_deep,False,45.0,hgb_deep|s45,21691,5423,0.1117975197086349,0.1117462659044809,2,1.114521050316201,1.10939243220195,2.5930609646214213,2.890021029823808,0.024087193951624,1.1159235668789809,0.8173919582118061,0.0,1.0249072999577038
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,hgb_deep,False,45.0,hgb_deep|s45,21691,5423,0.1117975197086349,0.1117462659044809,7,1.199015888442388,1.391048731707413,2.56822643075849,3.0793442955971138,0.230414746543779,1.767008387698043,0.8173919582118061,0.0,1.0249072999577038
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,hgb_deep,False,45.0,hgb_deep|s45,21691,5423,0.1117975197086349,0.1117462659044809,2,1.2723939686972203,1.4589425042538688,2.5161966919550767,3.2015934948995377,0.0015584556024831,2.3989179202955926,0.8173919582118061,0.0,1.0249072999577038
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,hgb_deep,False,45.0,hgb_deep|s45,21691,5423,0.1117975197086349,0.1117462659044809,4,1.568474006839465,1.7235278252126955,1.5811497614535048,2.4799923017602428,0.1090941073784023,17.164674921264936,0.8173919582118061,0.0,1.0249072999577038
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,hgb_deep,False,45.0,hgb_deep|s45,21691,5423,0.1117975197086349,0.1117462659044809,2,1.114521050316201,1.10939243220195,2.5930609646214213,2.890021029823808,0.024087193951624,1.1159235668789809,0.8173919582118061,0.0,1.0249072999577038
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,hgb_deep,False,45.0,hgb_deep|s45,21691,5423,0.1117975197086349,0.1117462659044809,4,1.199015888442388,1.391048731707413,2.56822643075849,3.0793442955971138,0.0284196553523941,1.589080459770115,0.8173919582118061,0.0,1.0249072999577038
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,hgb_deep,False,45.0,hgb_deep|s45,21691,5423,0.1117975197086349,0.1117462659044809,2,1.2723939686972203,1.4589425042538688,2.5161966919550767,3.2015934948995377,0.0015584556024831,2.3989179202955926,0.8173919582118061,0.0,1.0249072999577038
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,hgb_deep,False,46.0,hgb_deep|s46,21691,5423,0.1117975197086349,0.1117462659044809,4,1.8080960703904456,2.0775974618239013,1.4144653922248365,2.557489317385007,0.109038279535427,9.656841993861784,0.826094977153933,0.0,1.0340064000338316
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,hgb_deep,False,46.0,hgb_deep|s46,21691,5423,0.1117975197086349,0.1117462659044809,2,1.1468697581670897,1.0931490235982066,2.740366512513196,3.1428434794952,0.0158412713225482,1.040274861614812,0.826094977153933,0.0,1.0340064000338316
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,hgb_deep,False,46.0,hgb_deep|s46,21691,5423,0.1117975197086349,0.1117462659044809,7,1.323707547111672,2.2570341635671,2.452988900944404,3.247039921161273,0.1092558983666061,3.097435897435897,0.826094977153933,0.0,1.0340064000338316
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,hgb_deep,False,46.0,hgb_deep|s46,21691,5423,0.1117975197086349,0.1117462659044809,2,1.2228361685108562,1.636873273418954,2.826860377347974,3.45678711275135,0.0353562375984046,1.5984942845880965,0.826094977153933,0.0,1.0340064000338316
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,hgb_deep,False,46.0,hgb_deep|s46,21691,5423,0.1117975197086349,0.1117462659044809,4,1.8080960703904456,2.0775974618239013,1.4144653922248365,2.557489317385007,0.109038279535427,9.656841993861784,0.826094977153933,0.0,1.0340064000338316
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,hgb_deep,False,46.0,hgb_deep|s46,21691,5423,0.1117975197086349,0.1117462659044809,2,1.1468697581670897,1.0931490235982066,2.740366512513196,3.1428434794952,0.0158412713225482,1.040274861614812,0.826094977153933,0.0,1.0340064000338316
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,hgb_deep,False,46.0,hgb_deep|s46,21691,5423,0.1117975197086349,0.1117462659044809,5,1.1532935696441486,1.3089396280286891,2.807528574888579,3.2379046520111987,0.108768259962238,3.097435897435897,0.826094977153933,0.0,1.0340064000338316
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,hgb_deep,False,46.0,hgb_deep|s46,21691,5423,0.1117975197086349,0.1117462659044809,2,1.2228361685108562,1.636873273418954,2.826860377347974,3.45678711275135,0.0353562375984046,1.5984942845880965,0.826094977153933,0.0,1.0340064000338316
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,hgb_deep,False,47.0,hgb_deep|s47,21691,5423,0.1117975197086349,0.1117462659044809,4,1.7045362807814883,1.987062177460756,1.5307783019563144,2.609267153517618,0.0562193632992846,7.9764152922909055,0.8036361867451016,0.0,1.0036028000176884
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,hgb_deep,False,47.0,hgb_deep|s47,21691,5423,0.1117975197086349,0.1117462659044809,2,1.063771910222678,1.0372431609961712,3.010569954674928,3.202559751543549,0.040763373007381,1.12030289801538,0.8036361867451016,0.0,1.0036028000176884
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,hgb_deep,False,47.0,hgb_deep|s47,21691,5423,0.1117975197086349,0.1117462659044809,7,1.1827779079351928,1.4737688943644238,2.841183752589783,3.360489374947604,0.3858959899749372,1.6363636363636365,0.8036361867451016,0.0,1.0036028000176884
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,hgb_deep,False,47.0,hgb_deep|s47,21691,5423,0.1117975197086349,0.1117462659044809,2,1.1875820943611657,1.4088748296035023,2.999900894540459,3.5626285872142915,0.0073711082364285,1.576733237147847,0.8036361867451016,0.0,1.0036028000176884
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,hgb_deep,False,47.0,hgb_deep|s47,21691,5423,0.1117975197086349,0.1117462659044809,4,1.7045362807814883,1.987062177460756,1.5307783019563144,2.609267153517618,0.0562193632992846,7.9764152922909055,0.8036361867451016,0.0,1.0036028000176884
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,hgb_deep,False,47.0,hgb_deep|s47,21691,5423,0.1117975197086349,0.1117462659044809,2,1.063771910222678,1.0372431609961712,3.010569954674928,3.202559751543549,0.040763373007381,1.12030289801538,0.8036361867451016,0.0,1.0036028000176884
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,hgb_deep,False,47.0,hgb_deep|s47,21691,5423,0.1117975197086349,0.1117462659044809,4,1.1327483193235823,1.368387361675269,2.9666690452070688,3.360489374947604,0.1145118978765595,1.6363636363636365,0.8036361867451016,0.0,1.0036028000176884
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,hgb_deep,False,47.0,hgb_deep|s47,21691,5423,0.1117975197086349,0.1117462659044809,2,1.1875820943611657,1.4088748296035023,2.999900894540459,3.5626285872142915,0.0073711082364285,1.576733237147847,0.8036361867451016,0.0,1.0036028000176884
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,6,1.362415052575245,1.4352630980815813,0.9295616951744492,1.266448845803031,0.3279162152401589,21.718430034129696,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,2,1.1449810617386968,1.1693199293676064,1.9287568638453905,2.208390081801494,0.0036733896024954,2.555872195522496,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,4,1.0514257767093511,1.1386627300579268,1.9824245481375944,2.0843722702932546,0.1089740035358406,3.229954614220877,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,5,1.1397181007631756,1.20427498206878,1.98278505092354,2.259816012460193,0.096774403837881,2.099757197363857,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,2,1.3218570610626623,1.440364617359404,1.576381953372176,2.083751615996764,0.0439062030200934,2.788163716814159,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,3,1.0730309471144632,1.1208948802829624,1.1802537934331687,1.266448845803031,0.1809403305144472,3.976419484951908,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,2,1.1449810617386968,1.1693199293676064,1.9287568638453905,2.208390081801494,0.0036733896024954,2.555872195522496,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,3,1.0514257767093511,1.091986781887197,1.9824245481375944,2.0843722702932546,0.0640365163458427,2.500068766332004,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,published,False,,published,7797,1950,0.0751571117096319,0.0748717948717948,5,1.1397181007631756,1.20427498206878,1.98278505092354,2.259816012460193,0.096774403837881,2.099757197363857,0.8362998511678765,0.0,0.0025908999959938
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,xgb_published,True,42.0,xgb_published|s42,7797,1950,0.0751571117096319,0.0748717948717948,5,1.0896768894700493,1.150137037385588,1.1795458424070313,1.2853238445414228,0.3027609427609428,25.936170212765955,0.8726346323239073,0.0,0.0970671999966725
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,xgb_published,True,42.0,xgb_published|s42,7797,1950,0.0751571117096319,0.0748717948717948,2,1.1273236980464398,1.1596189234495502,1.9357639566978375,2.1822325822096147,0.0102336082611679,2.2002002002002,0.8726346323239073,0.0,0.0970671999966725
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,xgb_published,True,42.0,xgb_published|s42,7797,1950,0.0751571117096319,0.0748717948717948,4,1.155117972053706,1.3541929116274978,1.8797803145307943,2.171368024827289,0.02819961293348,2.330849478390462,0.8726346323239073,0.0,0.0970671999966725
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,xgb_published,True,42.0,xgb_published|s42,7797,1950,0.0751571117096319,0.0748717948717948,5,1.1563857727442206,1.1952889369474256,1.9680696606344423,2.275847755327216,0.0779065715233988,1.397333333333333,0.8726346323239073,0.0,0.0970671999966725
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,xgb_published,True,42.0,xgb_published|s42,7797,1950,0.0751571117096319,0.0748717948717948,3,1.0868745096536534,1.1033447710115434,1.1795458424070313,1.2820183090801476,0.0650607702279659,4.892307692307692,0.8726346323239073,0.0,0.0970671999966725
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,xgb_published,True,42.0,xgb_published|s42,7797,1950,0.0751571117096319,0.0748717948717948,2,1.1273236980464398,1.1596189234495502,1.9357639566978375,2.1822325822096147,0.0102336082611679,2.2002002002002,0.8726346323239073,0.0,0.0970671999966725
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,xgb_published,True,42.0,xgb_published|s42,7797,1950,0.0751571117096319,0.0748717948717948,3,1.155117972053706,1.3541929116274978,1.8797803145307943,2.171368024827289,0.02819961293348,2.330849478390462,0.8726346323239073,0.0,0.0970671999966725
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,xgb_published,True,42.0,xgb_published|s42,7797,1950,0.0751571117096319,0.0748717948717948,5,1.1563857727442206,1.1952889369474256,1.9680696606344423,2.275847755327216,0.0779065715233988,1.397333333333333,0.8726346323239073,0.0,0.0970671999966725
